date,likesCount,profileName,commentsCount,text,year,month,day_of_week,quarter,cleaned_text,word_count,textblob_score,vader_score,sentiment_score,sentiment_category,topic_text,dominant_topic,topic_probability
2023-07-07 23:26:01+00:00,9,eedd4128f0898d7091472afa32440df11031c74c0f0cdffc15c6640609e7fd18,0.0,We are speedrunning global ecosystem collapse.,2023,7,Friday,3,we are speedrunning global ecosystem collapse,6,0.0,-0.4939,-0.24695,Negative,speedrunning global ecosystem collapse,0.0,0.597753289180251
2023-07-13 22:50:26+00:00,1,7976f649b4c6e82a808bbb6ded6da7d6fb2dc1fd8b135d90af1c457d701b3198,1.0,Wonder what's causing these heat waves. And when are we starting the measuring in global Temps.,2023,7,Thursday,3,wonder whats causing these heat waves and when are we starting the measuring in global temps,16,0.0,0.0,0.0,Neutral,wonder whats causing heat waves starting measuring global temps,3.0,0.7238533612984414
2023-07-07 22:54:55+00:00,0,c366a96ec23530394a2ecd06756c2cb21d19d5d3370fedcd5f61b764ccaa744d,0.0,Joni Shepherd Silva Charles Silva,2023,7,Friday,3,joni shepherd silva charles silva,5,0.0,0.0,0.0,Neutral,joni shepherd silva charles silva,0.0,0.2
2023-07-11 20:20:23+00:00,0,1a9f8bfc50f7e22f2219db2c8d1af06c65e8de172fbcc30eb40cb831388e84a7,2.0,CC?  NO way to predict ACCURATELY!!,2023,7,Tuesday,3,cc no way to predict accurately,6,0.4000000000000001,-0.296,0.052000000000000046,Positive,predict accurately,0.0,0.2
2023-07-14 23:10:32+00:00,0,84163dc4e4f44684bc786338d1d1184cf6b63fb1823b72c125e73c6c55ee34c1,0.0,Don't worry...the very uneducated oil sycophant MAGAts🤡 assure us it is just weather .,2023,7,Friday,3,dont worrythe very uneducated oil sycophant magats assure us it is just weather,13,0.2,0.34,0.27,Positive,dont worrythe uneducated sycophant magats assure weather,1.0,0.6669423780030804
2023-07-29 20:56:19+00:00,0,d70afd2e1791184519f96b46b751f5bb439e49791086cc708619516f6b27f819,0.0,Suzie A. Woodruff-Gray,2023,7,Saturday,3,suzie a woodruffgray,3,0.0,0.0,0.0,Neutral,suzie woodruffgray,0.0,0.2
2023-07-19 15:16:59+00:00,1,147dfe43072dfeed97ae44241eebdf612e1e0d2a304dee1541d232b43d6fa822,0.0,"Dear world, if there was ever a time for the world to UNITE it would be now. I invite all on planet earth to join me giving our beautiful planet a day off 1 day a week on Sundays. The only requirement needed for this to happen and become a reality is rest. The world is spending billions on UNCERTAINTY to save this planet trying to cool it,but cooling it is not changing the amount of emissions on earth or in the atmosphere. Watching and reading all that is being,attempted and done is like watching the movie groundhog day. Trial and error,unknown results,uncertainty,knowing the damage and destruction,and doing it anyway. Repeat again and again and again. Why hasn’t there ever been a time promoting  no risk,effective solution to save planet earth eliminating the amount of emissions on and in the planet just by turning it all off? It is free and results are immediate. Maybe this will not change the amount of emissions in atmosphere from 10 yrs ago,but if earth got that rest 1 day a week it will absolutely rejuvenate all that is being used and needed for earth to be more efficient and effective. Stop experimenting with so much uncertainty that is potentially more destructive and jwork on promoting the world to give earth off on Sundays and shut it off! Maybe the results would be miraculous and would heal this planet quicker than we’d ever imagine. We will never know until it’s done. Make that your great experiment to save the planet. There is no more time to waste and wildfires fires and wars only escalated the time left! We have to act immediately Knowing results not tomorrowS uncertainty! SHUT IT DOWN 1 day a week and NOW! Thanks. Spread the word❤️",2023,7,Wednesday,3,dear world if there was ever a time for the world to unite it would be now i invite all on planet earth to join me giving our beautiful planet a day off day a week on sundays the only requirement needed for this to happen and become a reality is rest the world is spending billions on uncertainty to save this planet trying to cool itbut cooling it is not changing the amount of emissions on earth or in the atmosphere watching and reading all that is beingattempted and done is like watching the movie groundhog day trial and errorunknown resultsuncertaintyknowing the damage and destructionand doing it anyway repeat again and again and again why hasnt there ever been a time promoting no riskeffective solution to save planet earth eliminating the amount of emissions on and in the planet just by turning it all off it is free and results are immediate maybe this will not change the amount of emissions in atmosphere from yrs agobut if earth got that rest day a week it will absolutely rejuvenate all that is being used and needed for earth to be more efficient and effective stop experimenting with so much uncertainty that is potentially more destructive and jwork on promoting the world to give earth off on sundays and shut it off maybe the results would be miraculous and would heal this planet quicker than wed ever imagine we will never know until its done make that your great experiment to save the planet there is no more time to waste and wildfires fires and wars only escalated the time left we have to act immediately knowing results not tomorrows uncertainty shut it down day a week and now thanks spread the word,292,0.19967320261437907,0.9686,0.5841366013071896,Positive,dear world ever time world unite invite planet earth join giving beautiful planet week sundays requirement needed happen become reality rest world spending billions uncertainty save planet trying cool itbut cooling changing amount emissions earth atmosphere watching reading beingattempted done watching movie groundhog trial errorunknown resultsuncertaintyknowing damage destructionand anyway repeat hasnt ever time promoting riskeffective solution save planet earth eliminating amount emissions planet turning free results immediate maybe amount emissions atmosphere agobut earth rest week absolutely rejuvenate used needed earth efficient effective stop experimenting much uncertainty potentially destructive jwork promoting world give earth sundays shut maybe results miraculous heal planet quicker ever imagine never know done make great experiment save planet time waste wildfires fires wars escalated time left immediately knowing results tomorrows uncertainty shut week thanks spread word,3.0,0.598953225098024
2021-09-23 18:12:08+00:00,10,c35f225c2f3a34583cd735a52123d4a6f7bbf9b838108cc371b347010547dc86,0.0,Thank you NASA Climate Change.  Your patience and thoroughness with deniers is remarkable.  We need more scientists like you that can explain things to the average person.  I hope to see more discussions like this.  This is the World's number one problem and no one wants to talk about it.,2021,9,Thursday,3,thank you nasa climate change your patience and thoroughness with deniers is remarkable we need more scientists like you that can explain things to the average person i hope to see more discussions like this this is the worlds number one problem and no one wants to talk about it,50,0.36,0.8341,0.59705,Positive,thank patience thoroughness deniers remarkable need scientists explain things average person hope discussions worlds number problem wants talk,3.0,0.5555159981111837
2021-09-23 14:46:40+00:00,24,6081189669543489de1a89118af5054fee562ebba71e6736be721cbbc3ae04a8,0.0,"I miss my "" old school America""  where we turned to our scientists and doctors for  advice about issues of climate and public health.",2021,9,Thursday,3,i miss my old school america where we turned to our scientists and doctors for advice about issues of climate and public health,23,0.05,-0.1531,-0.051550000000000006,Negative,miss school america turned scientists doctors advice issues public health,2.0,0.5991602221034348
2021-09-23 18:28:57+00:00,18,578e96bb97c8dc0404aa06c8727e4043e434a83af535ad86a5a9a59d08393c7d,0.0,"Thank you Nasa for explaining the scientific evidence. I enjoy reading your articles. I know that I'm not a scientist, but learning and having respect for our earth, should be our ultimate goal.",2021,9,Thursday,3,thank you nasa for explaining the scientific evidence i enjoy reading your articles i know that im not a scientist but learning and having respect for our earth should be our ultimate goal,33,0.2,0.7906,0.49529999999999996,Positive,thank explaining scientific evidence enjoy reading articles know scientist learning respect earth ultimate goal,1.0,0.7635722895374153
2021-09-23 12:55:54+00:00,33,ba0d81858d0996f0b9466a6a4b20f842234bef39bcd6814a3a6c650a38980827,10.0,I’m amazed that we’ve been warned since the 70’s about greenhouse gases and I have seen little done over those years. My hopes were after the awareness was made so would action? And here we are. ,2021,9,Thursday,3,im amazed that weve been warned since the s about greenhouse gases and i have seen little done over those years my hopes were after the awareness was made so would action and here we are,36,-0.04375,0.5994,0.27782500000000004,Positive,amazed weve warned since greenhouse gases seen little done years hopes awareness made action,1.0,0.5643609602390961
2021-09-23 07:53:27+00:00,10,c1c4bf7507d3629d395e4fdba9cf4e24e78be2edf65e59b6568ec48b766c7ac5,6.0,And in the last 20 years the variance is reduced by half or more. That probably means that the oceans are absorbing and releasing energy faster than they used to. That could be both the cause and the result of more severe weather systems. Just guessing.,2021,9,Thursday,3,and in the last years the variance is reduced by half or more that probably means that the oceans are absorbing and releasing energy faster than they used to that could be both the cause and the result of more severe weather systems just guessing,45,0.2066666666666667,-0.2006,0.003033333333333346,Neutral,last years variance reduced half probably means oceans absorbing releasing energy faster used cause result severe weather systems guessing,1.0,0.8034913124524319
2021-09-23 17:36:51+00:00,0,a99697a533b0a85e404af48989b14a57620dc05e141698aa64fbe190424ffddd,0.0,"The question is, how can we help? Each of us could do a little everyday. I know many people who don’t recicle, and the amount of trash that is dumped into the oceans,lakes, rivers, mountains it is huge, if we all really care there lost of thinks we can do  to make the world a better place, lest get informed and help, let’s doit for the new generation.",2021,9,Thursday,3,the question is how can we help each of us could do a little everyday i know many people who dont recicle and the amount of trash that is dumped into the oceanslakes rivers mountains it is huge if we all really care there lost of thinks we can do to make the world a better place lest get informed and help lets doit for the new generation,68,0.19269480519480517,0.8329,0.5127974025974026,Positive,question help little everyday know many people dont recicle amount trash dumped oceanslakes rivers mountains huge really care lost thinks make world better place lest informed help lets doit generation,4.0,0.5183872184504175
2021-09-22 23:33:48+00:00,9,ff1b7fe8e8b2508c5ee61b6043634f5c21403b9257ee4c76b6908e46e63bf87b,1.0,Time to really do something different. Time to build back better! Better! BETTER!,2021,9,Wednesday,3,time to really do something different time to build back better better better,13,0.2833333333333333,0.8271,0.5552166666666667,Positive,time really something different time build back better better better,2.0,0.7559541885839574
2021-09-23 19:46:23+00:00,1,63f3aac7c531942526fa8f6bc6103191d942fff5891d4cc9f6f454abc1d9349f,5.0,Only 140 years of data?? C'mon now! We've been going through the same cycles for eons...,2021,9,Thursday,3,only years of data cmon now weve been going through the same cycles for eons,15,0.0,0.0,0.0,Neutral,years data cmon weve going cycles eons,2.0,0.7468473326022145
2021-09-23 17:16:06+00:00,0,b158e5b216072255b213492a837d504fb1a90e0180a5850b290890c9bfb3a199,1.0,"I don't understand the graph, what does it all mean?",2021,9,Thursday,3,i dont understand the graph what does it all mean,10,-0.3125,0.0,-0.15625,Negative,dont understand graph mean,3.0,0.7282542296827734
2021-09-27 15:22:05+00:00,0,0fad5ee14d79a310ff37ea261e5cb719e1c0d5f41a5f2bc24bb5017e510135df,2.0,"My question is to NASA. The air in a greenhouse is heated by solar radiation, an increase in solar radiation temperature would also increase temperature. If the temperature outside the earth's atmosphere is above the boiling point of water (approx. 120°C), is it not possible that an increase could affect the atmosphere. Also, heated cosmic radiation could affect the temperature. What comes to mind is the 'P' theory. In an outdoor public unheated pool, you come along a warm spot of water. (We all know what that means.) The solar system could be traveling through such a heated radiation cloud. The Milky Way galaxy has chaotic catastrophic events of stellar birth, life and death throughout. Clouds or jets of superheated radiation blasted into space. Well, we might be entering that space. But, closer to home, one just has to look at a frosted window, on a winter morning, as the light from the sun hits it. With temperatures below freezing, the sun's rays melts the frost. Back to my question, ""Are we just beating a dead horse in hopes to ride forever?""",2021,9,Monday,3,my question is to nasa the air in a greenhouse is heated by solar radiation an increase in solar radiation temperature would also increase temperature if the temperature outside the earths atmosphere is above the boiling point of water approx c is it not possible that an increase could affect the atmosphere also heated cosmic radiation could affect the temperature what comes to mind is the p theory in an outdoor public unheated pool you come along a warm spot of water we all know what that means the solar system could be traveling through such a heated radiation cloud the milky way galaxy has chaotic catastrophic events of stellar birth life and death throughout clouds or jets of superheated radiation blasted into space well we might be entering that space but closer to home one just has to look at a frosted window on a winter morning as the light from the sun hits it with temperatures below freezing the suns rays melts the frost back to my question are we just beating a dead horse in hopes to ride forever,182,0.04090909090909091,-0.8608,-0.40994545454545456,Negative,question greenhouse heated solar radiation increase solar radiation temperature also increase temperature temperature outside earths atmosphere boiling point water approx possible increase affect atmosphere also heated cosmic radiation affect temperature comes mind theory outdoor public unheated pool come along warm spot water know means solar system traveling heated radiation cloud milky galaxy chaotic catastrophic events stellar birth life death throughout clouds jets superheated radiation blasted space well might entering space closer home look frosted window winter morning light hits temperatures freezing suns rays melts frost back question beating dead horse hopes ride forever,3.0,0.34032239038528267
2021-09-23 19:01:20+00:00,0,7e6c23b3d1f973a0564755059c26ca6d8f8e003d6b6ade015692dc0df5093aa2,1.0,Humans are not understanding life on earth because we only started to study it. Funny that the universe allows us to pretend we have a clue what a warmer earth actually means. ,2021,9,Thursday,3,humans are not understanding life on earth because we only started to study it funny that the universe allows us to pretend we have a clue what a warmer earth actually means,32,0.08333333333333333,0.5719,0.32761666666666667,Positive,humans understanding life earth started study funny universe allows pretend clue warmer earth actually means,1.0,0.43311282464837836
2021-10-04 14:52:50+00:00,0,a597fd2de847c270b2c5dc85ef452a7d904d77e55fde8eeb47497db10c405f6f,0.0,we all on the same boat. i think if we didn't stop oil production by now the water would evaporate and goes outside earth.,2021,10,Monday,4,we all on the same boat i think if we didnt stop oil production by now the water would evaporate and goes outside earth,24,0.0,0.2235,0.11175,Positive,boat think didnt stop production water evaporate goes outside earth,3.0,0.510603740080987
2021-09-24 20:40:54+00:00,1,7c56779d974f7e327968f0c0b5915149a09ef0465a779c9704023614427d848c,0.0,"omg.  the slope of the blue line, then the yellow line, then the purple line and now the green line... keep getting steeper.  not only are we heating up but we are heating up FASTER.  this is insane.  and the eruptions during the cooling periods...wonder if there will be cooling periods",2021,9,Friday,3,omg the slope of the blue line then the yellow line then the purple line and now the green line keep getting steeper not only are we heating up but we are heating up faster this is insane and the eruptions during the cooling periodswonder if there will be cooling periods,51,-0.24,-0.5499,-0.39495,Negative,slope blue line yellow line purple line green line keep getting steeper heating heating faster insane eruptions cooling periodswonder cooling periods,0.0,0.7302500465960887
2021-09-24 06:59:31+00:00,1,cd8e3b1829b8068992ec8232820a80f79d504227caa6c4269edf3650b1145873,0.0,"Thank you NASA for continuing to highlight this climate catastrophe.  Please keep the conversation going as there is a lot of ignorance to overcome.

The impacts of climate change are already here and are causing devastation to our ecology and environment.   We need to campaign and  lobby our governments to bring in legislation quickly.",2021,9,Friday,3,thank you nasa for continuing to highlight this climate catastrophe please keep the conversation going as there is a lot of ignorance to overcome the impacts of climate change are already here and are causing devastation to our ecology and environment we need to campaign and lobby our governments to bring in legislation quickly,54,0.3333333333333333,-0.5267,-0.09668333333333332,Negative,thank continuing highlight catastrophe please keep conversation going ignorance overcome impacts already causing devastation ecology environment need campaign lobby governments bring legislation quickly,1.0,0.5725676715495487
2021-09-24 02:06:00+00:00,0,c6a68a5becee16e9773bf4cc949d1014680479fceddaf2cd0687076af05b994e,0.0,I don't know much but I think humanity need's to start taking better care of the planet and what has happened to cleaner energy sources?,2021,9,Friday,3,i dont know much but i think humanity needs to start taking better care of the planet and what has happened to cleaner energy sources,25,0.35,0.9161,0.63305,Positive,dont know much think humanity needs start taking better care planet happened cleaner energy sources,1.0,0.7810835637346641
2021-09-23 21:25:04+00:00,5,3c06c7996fd77943d1777a8685cfc0ef1a28803c6ecb35e9f035c897d7c9a023,5.0,"As I understand it, even if we reduced emissions to pre-industrial age levels, we still have many meters of sea level rise baked into the oceans. Societies evolved in the relatively stable climate of the Holocene. It's time we developed adaptation approaches for societies that recognize transformation is inevitable and we have entered the Anthropocene. How, or if, societies can adapt is still unclear.",2021,9,Thursday,3,as i understand it even if we reduced emissions to preindustrial age levels we still have many meters of sea level rise baked into the oceans societies evolved in the relatively stable climate of the holocene its time we developed adaptation approaches for societies that recognize transformation is inevitable and we have entered the anthropocene how or if societies can adapt is still unclear,64,0.15,0.0516,0.1008,Positive,understand even reduced emissions preindustrial levels still many meters level rise baked oceans societies evolved relatively stable holocene time developed adaptation approaches societies recognize transformation inevitable entered anthropocene societies adapt still unclear,3.0,0.7990456466433731
2021-09-23 21:04:00+00:00,1,1ef73f9ec1c14a95fc917aacd50dca895110db5fcd309deca4edfac4ea80f046,1.0,"Anthropogenic global warming is one symptom of a larger problem:  The fact that we have exceeded the capacity of the planet to support us.  We currently have no idea how to build a sustainable high technology civilisation, i.e. one that uses no finite natural resources, generates no pollution and produces no non-recyclable waste.  Moving away from fossil fuels is necessary, but nowhere near sufficient.  As a recent paper says:

""We cannot stress enough that a non-fossil energy regime simply cannot support anywhere close to the present human population of nearly eight billion; this urgently necessitates reducing human numbers as rapidly as possible to avoid unprecedented levels of social unrest and human suffering in the coming decades"".

https://www.mdpi.com/1996-1073/14/15/4508/htm",2021,9,Thursday,3,anthropogenic global warming is one symptom of a larger problem the fact that we have exceeded the capacity of the planet to support us we currently have no idea how to build a sustainable high technology civilisation ie one that uses no finite natural resources generates no pollution and produces no nonrecyclable waste moving away from fossil fuels is necessary but nowhere near sufficient as a recent paper says we cannot stress enough that a nonfossil energy regime simply cannot support anywhere close to the present human population of nearly eight billion this urgently necessitates reducing human numbers as rapidly as possible to avoid unprecedented levels of social unrest and human suffering in the coming decades,116,0.047017543859649125,-0.8008,-0.3768912280701754,Negative,anthropogenic global warming symptom larger problem fact exceeded capacity planet support currently idea build sustainable high technology civilisation uses finite natural resources generates pollution produces nonrecyclable waste moving away fossil fuels necessary nowhere near sufficient recent paper says stress enough nonfossil energy regime simply support anywhere close present human population nearly eight billion urgently necessitates reducing human numbers rapidly possible avoid unprecedented levels social unrest human suffering coming decades,3.0,0.4070430682480989
2021-09-23 20:22:47+00:00,1,91fb291d6366efcf8d9aa1166e6473d7533473fe7e821db4e9adc3694a9b02b0,1.0,"Someone forgot to mention to Florida that she was supposed to be warming. We haven't had an above average summer in 3 years now. I miss my childhood summers, when swimming was the only option.",2021,9,Thursday,3,someone forgot to mention to florida that she was supposed to be warming we havent had an above average summer in years now i miss my childhood summers when swimming was the only option,34,-0.049999999999999996,0.0,-0.024999999999999998,Neutral,someone forgot mention florida supposed warming havent average summer years miss childhood summers swimming option,2.0,0.4201949007242292
2021-09-23 19:32:26+00:00,1,4b1e6cb3819fb2b0308baa4e6ad2a20217a2f4319bc3dbd829cbe865139b37bd,2.0,"I'd like to go back to 1880, please. ",2021,9,Thursday,3,id like to go back to please,7,0.0,0.5859,0.29295,Positive,back please,3.0,0.6607226494884745
2021-09-23 19:19:59+00:00,0,0cb3ae5eba6d8a397a62c41a47dab2f98a004728a7c6580f85cd277585a595c8,1.0, How has The Sun changed in 100 years ..is it warmer for Earth,2021,9,Thursday,3,how has the sun changed in years is it warmer for earth,12,0.0,0.296,0.148,Positive,changed years warmer earth,1.0,0.7021545845707511
2021-09-23 19:19:04+00:00,13,618694cb94be6a7c5b7e2edd736969288d82c86cdf1790b11154234401a71b56,18.0,"Climate change is a made up scenario from the dems…… seems they never complain about all the pollution & garbage in 3rd world countries….., only America where we have clean energy ",2021,9,Thursday,3,climate change is a made up scenario from the dems seems they never complain about all the pollution garbage in rd world countries only america where we have clean energy,30,0.18333333333333335,0.7105,0.4469166666666667,Positive,made scenario dems seems never complain pollution garbage world countries america clean energy,1.0,0.7377438417796659
2021-09-23 17:41:49+00:00,5,d1ba611e6675630031a7991eb70bf7867d53ee5fde42389a13d8d743ecfddfdc,2.0,"The deniers always with the same statements, again and again and again.",2021,9,Thursday,3,the deniers always with the same statements again and again and again,12,0.0,-0.2732,-0.1366,Negative,deniers always statements,0.0,0.3833486918361384
2021-09-23 16:28:21+00:00,26,aa5f4af9e3a1e1400da5e430e19f9a25491f8fa5a2cc05c638c0734b288d5dff,18.0,Taking a 140 years of temperature readings on a planet that is 4.5 billion years old and use those to form a meaningful conclusion or find a pattern would be the same as me interviewing a 100 year old person for less than one second........ and use that information to then write their complete biography.,2021,9,Thursday,3,taking a years of temperature readings on a planet that is billion years old and use those to form a meaningful conclusion or find a pattern would be the same as me interviewing a year old person for less than one second and use that information to then write their complete biography,52,0.09047619047619047,0.3182,0.20433809523809524,Positive,taking years temperature readings planet billion years form meaningful conclusion find pattern interviewing year person less second information write complete biography,1.0,0.7955683932062555
2021-09-23 16:23:44+00:00,6,b4831bce3656c56d34735eb7a7ce20b5f69020b8cdd2feeb4e2d3bd0204bf750,11.0,I havent seen any difference  anywhere. Go ahead and push that agenda though!,2021,9,Thursday,3,i havent seen any difference anywhere go ahead and push that agenda though,13,0.0,0.0,0.0,Neutral,havent seen difference anywhere ahead push agenda though,1.0,0.7007991493863834
2021-09-23 16:21:44+00:00,2,96e765512d554411549cdcacf59e2cd0cb81c24ac037de4fc415ab0cf210ba1d,0.0,Why don't some people believe in science? I just don't understand,2021,9,Thursday,3,why dont some people believe in science i just dont understand,11,0.0,0.0,0.0,Neutral,dont people believe science dont understand,3.0,0.7377694700526526
2021-09-23 16:21:13+00:00,0,3ba990384aaf2f007ae4480cb9175fb292748b46e21e61da2d61fcecbd9ba217,10.0,Remember the planet that we live on also went through an ice age....it goes through cycles. Js,2021,9,Thursday,3,remember the planet that we live on also went through an ice ageit goes through cycles js,17,0.13636363636363635,0.0,0.06818181818181818,Positive,remember planet live also went ageit goes cycles,2.0,0.47422094546826377
2021-09-23 16:03:59+00:00,0,3c5ff2ebf3586a6519f16ac48dd19a33b484033edaa0dac585a4fcf37176ab02,5.0,Can we also get a data to the left of 1880?.. say 500 years span?,2021,9,Thursday,3,can we also get a data to the left of say years span,13,0.0,0.0,0.0,Neutral,also data left years span,1.0,0.45202247319268596
2021-09-23 15:46:41+00:00,19,1d2d44b157b6f20753877910eca097c4c657e33f8e0bdf8d8458df5c3b771c40,0.0,The difficulty in arguing science with a scientist is that they know what they are talking about! 😁,2021,9,Thursday,3,the difficulty in arguing science with a scientist is that they know what they are talking about,17,0.0,-0.6597,-0.32985,Negative,difficulty arguing science scientist know talking,0.0,0.5140254254137883
2021-09-23 15:30:24+00:00,43,1ef73f9ec1c14a95fc917aacd50dca895110db5fcd309deca4edfac4ea80f046,8.0,"It's worth remembering that land surfaces (red, in the graph below) warm at about twice the rate of global mean temperature rise (green), and the Arctic is warming around three times faster than the global mean.  So, 2C of global warming would mean 4C of average warming on land, and 6C in the Arctic - these are huge changes over the space of a human lifetime, and we would struggle to adapt.  Best to do something about it soon-ish...",2021,9,Thursday,3,its worth remembering that land surfaces red in the graph below warm at about twice the rate of global mean temperature rise green and the arctic is warming around three times faster than the global mean so c of global warming would mean c of average warming on land and c in the arctic these are huge changes over the space of a human lifetime and we would struggle to adapt best to do something about it soonish,78,0.07232142857142856,0.8689,0.47061071428571427,Positive,worth remembering land surfaces graph warm twice rate global mean temperature rise green arctic warming around three times faster global mean global warming mean average warming land arctic huge changes space human lifetime struggle adapt best something soonish,3.0,0.8099292850450074
2021-09-23 15:26:38+00:00,9,72caca6b6ec41047d46a1973dd00db6c43ad114d8f1115864ba29855cecd1317,6.0,The three eruptions from 1880 through 1920 dumped huge amounts of pollution into the atmosphere. And gases that create atmospheric warming. ,2021,9,Thursday,3,the three eruptions from through dumped huge amounts of pollution into the atmosphere and gases that create atmospheric warming,19,0.19999999999999998,0.3182,0.2591,Positive,three eruptions dumped huge amounts pollution atmosphere gases create atmospheric warming,4.0,0.7749005419331831
2021-09-23 15:15:01+00:00,0,384b9e3fbafdfb66132702df97b047a7384821f896b662dedf0495893e44938f,0.0,I thought it's stock market chart with indicator 😝,2021,9,Thursday,3,i thought its stock market chart with indicator,8,0.0,0.0,0.0,Neutral,thought stock market chart indicator,1.0,0.5990311814475827
2021-09-23 13:52:56+00:00,3,2cc4a31cc2674473c71f0e1050f1a6f4e4fc263fa751983bf0e4e6156fbaa807,11.0,So in 140 years we have a temperature anomaly of 1 degree.  😴,2021,9,Thursday,3,so in years we have a temperature anomaly of degree,10,0.0,0.0,0.0,Neutral,years temperature anomaly degree,4.0,0.7010988497821391
2021-09-23 13:37:52+00:00,15,e26cb43d3bff07af20d5156b206f42a6a610bdc148308db85aab2df7f908ba1a,5.0,"Scientific denial, are we coming to the Middle Ages? People are dening NASA observations, scientific conclusions. Internet is realising stupidity. What’s next? Flat Earth??",2021,9,Thursday,3,scientific denial are we coming to the middle ages people are dening nasa observations scientific conclusions internet is realising stupidity whats next flat earth,24,-0.15625,-0.4404,-0.298325,Negative,scientific denial coming middle ages people dening observations scientific conclusions internet realising stupidity whats next flat earth,1.0,0.7492371669809939
2021-09-23 13:29:17+00:00,0,1caebe575414fb2ecd9758030b04fe8bc4ee4ce99235623f2e31851513caebc2,0.0,"Wow, cool! Or rather: not so cool!",2021,9,Thursday,3,wow cool or rather not so cool,7,0.26666666666666666,0.5613,0.41398333333333337,Positive,cool rather cool,4.0,0.5989565296045133
2021-09-23 13:22:46+00:00,0,59b38d6270004d21590ec207c1b9647d8bc36b10de50b08b2b1c23b3f9c97981,2.0,What caused the cooling after WW2?,2021,9,Thursday,3,what caused the cooling after ww,6,0.0,0.0,0.0,Neutral,caused cooling,4.0,0.3757238963314888
2021-09-23 10:51:55+00:00,3,dc73761dc66ccdbf99cb8d98b880a6a32af6d44b0a6a8d144acba170e1cd36ff,0.0,When are we going to do something? ,2021,9,Thursday,3,when are we going to do something,7,0.0,0.0,0.0,Neutral,going something,1.0,0.6665149897492126
2021-09-23 06:16:50+00:00,0,3be71f4109d0847f786b0fa4838c6a6e01ed5c31a28ce9fa8da771d1f414dbee,0.0,Y vamos pa´riba...,2021,9,Thursday,3,y vamos pariba,3,0.0,0.0,0.0,Neutral,vamos pariba,0.0,0.2
2021-09-23 04:00:16+00:00,0,c42c7d9bb629b92dd3970fc2984f8f207fd892b54b1476f8d19cec6cae08b29c,1.0,From where we can download this data?,2021,9,Thursday,3,from where we can download this data,7,0.0,0.0,0.0,Neutral,download data,2.0,0.5998621065473148
2021-09-23 01:59:05+00:00,1,04959b34a32bfb9fc9da4a23dfb802442c9659486dcc52c7abd78a7b49964dde,2.0,"I hope for the Best.,  but it's Still Hot., and I have no idea how to react  about all this crazy Weather., and everything that is been Going on at this moment., the only think I can do is Pray for mercy.",2021,9,Thursday,3,i hope for the best but its still hot and i have no idea how to react about all this crazy weather and everything that is been going on at this moment the only think i can do is pray for mercy,42,0.1625,0.5147,0.3386,Positive,hope best still idea react crazy weather everything going moment think pray mercy,1.0,0.7601277267538149
2021-09-23 01:56:21+00:00,0,b5b3f39e64136cb2ab007273702ed4d393206210938aee1cc46b5839d82b96c6,0.0,It is going to get very bad.,2021,9,Thursday,3,it is going to get very bad,7,-0.9099999999999998,-0.5849,-0.74745,Negative,going,,
2021-09-23 01:14:47+00:00,22,4fef13bacf11f72e7f23e444535c17ab1ee5dc83dd22737c2c43eb385a1162af,3.0,"We have also in the UK lost much of our sea grass - that is also, like trees, very effective at taking CO2 out of the cycle, for quite a while.",2021,9,Thursday,3,we have also in the uk lost much of our sea grass that is also like trees very effective at taking co out of the cycle for quite a while,30,0.49,0.5563,0.52315,Positive,also lost much grass also trees effective taking cycle quite,1.0,0.7469417500653998
2021-09-23 00:55:02+00:00,1,1df619eff3b4ffdcc871dd85a2b0a761d2b17b9749b3f86bbc53e76b2ff7a45b,10.0,"We need to do two things to ensure our species continuation, find other planets quickly. The need for deep space exploration is a must. literally families in space to ensure our continuation. And save our planet!!!! Really crack down with the 'Laws' on littering, pollution and stripping(mining, trees, even animals that. are becoming extinct).",2021,9,Thursday,3,we need to do two things to ensure our species continuation find other planets quickly the need for deep space exploration is a must literally families in space to ensure our continuation and save our planet really crack down with the laws on littering pollution and strippingmining trees even animals that are becoming extinct,54,0.043253968253968246,0.8519,0.4475769841269841,Positive,need things ensure species continuation find planets quickly need deep space exploration must literally families space ensure continuation save planet really crack laws littering pollution strippingmining trees even animals becoming extinct,2.0,0.36586442229133226
2021-09-22 23:09:53+00:00,3,cc3fed3adbb1ffdf373f128a0ba373555d9ce43c503b5244573e0fbb18fb54f8,5.0,Oh my. I think there needs to be more done than just reducing carbon emissions.  I hope there is a plan b and plan c in the works.🤨,2021,9,Wednesday,3,oh my i think there needs to be more done than just reducing carbon emissions i hope there is a plan b and plan c in the works,28,0.5,0.4404,0.4702,Positive,think needs done reducing carbon emissions hope plan plan works,3.0,0.7470386365621781
2021-09-22 22:45:02+00:00,6,c512092e288746fef00a465b5b87bb3909882db8dd19d0cec8f137ad11d95fe3,5.0,"Its about to be a survival for the fittest, whether you are aware of the causes or not.",2021,9,Wednesday,3,its about to be a survival for the fittest whether you are aware of the causes or not,18,0.25,0.0,0.125,Positive,survival fittest whether aware causes,1.0,0.5999500165952448
